cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page,keywords
,Animal Care with Grooming,,8,,Health,https://www.qualifax.ie/course/219624,1,0,,,2025-01-25T15:00:00,19,"animal, care, grooming, health"
,Animal Care with Veterinary Skills,,8,,Health,https://www.qualifax.ie/course/31621,1,0,,,2025-01-25T15:00:00,19,"animal, care, health, skills, veterinary"
,Animal Health Care,,8,,Health,https://www.qualifax.ie/course/105190,1,0,,,2025-01-25T15:00:00,19,"animal, care, health"
,Animal Healthcare - Advanced,,8,,Health,https://www.qualifax.ie/course/94591,1,0,,,2025-01-25T15:00:00,19,"advanced, animal, health, healthcare"
,Annual DkIT Guidance Counsellor & Careers Event,,8,,Health,https://www.qualifax.ie/events/annual-dkit-guidance-counsellor-careers-event,1,0,,,2025-01-25T15:00:00,21,"annual, careers, counsellor, dkit, event, guidance, health"
,Applied Care Skills,,8,,Health,https://www.qualifax.ie/course/223478,1,0,,,2025-01-25T15:00:00,23,"applied, care, health, skills"
,Applied Health & Wellness Coaching - Sligo St. Angelas,,8,,Health,https://www.qualifax.ie/course/116129,1,0,,,2025-01-25T15:00:00,24,"angelas, applied, coaching, health, sligo, wellness"
,Applied Health Care - Tertiary Education Programme,,8,,"Education, Health",https://www.qualifax.ie/course/219200,1,0,,,2025-01-25T15:00:00,24," health, applied, care, education, health, tertiary"
,Applied Health Studies - Online,,8,,Health,https://www.qualifax.ie/course/218927,1,0,,,2025-01-25T15:00:00,24,"applied, health, online, studies"
,Applied Social Care,,8,,Health,https://www.qualifax.ie/course/223823,1,0,,,2025-01-25T15:00:00,26,"applied, care, health, social"
,Applied Social Care - Social & Vocational Integration,,8,,Health,https://www.qualifax.ie/course/222698,1,0,,,2025-01-25T15:00:00,26,"applied, care, health, integration, social, vocational"
,Applied Social Studies in Social Care,,8,,Health,https://www.qualifax.ie/course/223818,1,0,,,2025-01-25T15:00:00,27,"applied, care, health, social, studies"
,Applied Social Studies with Care of the Older Person,,8,,Health,https://www.qualifax.ie/course/115656,1,0,,,2025-01-25T15:00:00,27,"applied, care, health, older, person, social, studies"
,Athletic & Rehabilitation Therapy - Athlone,,8,,Health,https://www.qualifax.ie/course/68548,1,0,,,2025-01-25T15:00:00,43,"athletic, athlone, health, rehabilitation, therapy"
,Athletic Therapy & Exercise Rehabilitation - Letterkenny,,8,,Health,https://www.qualifax.ie/course/112040,1,0,,,2025-01-25T15:00:00,43,"athletic, exercise, health, letterkenny, rehabilitation, therapy"
,Athletic Therapy & Training,,8,,Health,https://www.qualifax.ie/course/13126,1,0,,,2025-01-25T15:00:00,43,"athletic, health, therapy, training"
,Awareness of End of Life Care,,8,,Health,https://www.qualifax.ie/course/115994,1,0,,,2025-01-25T15:00:00,46,"awareness, care, end, health, life"
,Awareness of End of Life Care - Online E-learning with tutor support,,8,,Health,https://www.qualifax.ie/course/221905,1,0,,,2025-01-25T15:00:00,46,"awareness, care, end, health, learning, life, online, support, tutor"
,Awareness Raising on Palliative Care for Health and Social Care Professionals,,8,,Health,https://www.qualifax.ie/course/116218,1,0,,,2025-01-25T15:00:00,47,"awareness, care, health, palliative, professionals, raising, social"
,Awareness Raising on Palliative Care for the General Public,,8,,Health,https://www.qualifax.ie/course/116217,1,0,,,2025-01-25T15:00:00,47,"awareness, care, general, health, palliative, public, raising"
,B & B Nursing,,8,,Health,https://www.qualifax.ie/providers/b-b-nursing,1,0,,,2025-01-25T15:00:00,47,"health, nursing"
,Basic Life Support for Healthcare Providers,,8,,Health,https://www.qualifax.ie/course/224271,1,0,,,2025-01-25T15:00:00,48,"basic, health, healthcare, life, providers, support"
,BEAMS Holistic Therapy College,,8,,Health,https://www.qualifax.ie/providers/beams-holistic-therapy-college,1,0,,,2025-01-25T15:00:00,49,"beams, college, health, holistic, therapy"
,Beauty & Body Therapy,,8,,Health,https://www.qualifax.ie/course/83040,1,0,,,2025-01-25T15:00:00,49,"beauty, body, health, therapy"
,Beauty Aesthetics Advanced - Non Medical,,8,,Health,https://www.qualifax.ie/course/83171,1,0,,,2025-01-25T15:00:00,49,"advanced, aesthetics, beauty, health, medical, non"
,Beauty Massage & Electrotherapy,,8,,Health,https://www.qualifax.ie/course/94744,1,0,,,2025-01-25T15:00:00,49,"beauty, electrotherapy, health, massage"
,Beauty Therapy,,8,,Health,https://www.qualifax.ie/course/7329,1,0,,,2025-01-25T15:00:00,50,"beauty, health, therapy"
,Beauty Therapy - Advanced,,8,,Health,https://www.qualifax.ie/course/105352,1,0,,,2025-01-25T15:00:00,50,"advanced, beauty, health, therapy"
,Beauty Therapy - Advanced - Year 2,,8,,Health,https://www.qualifax.ie/course/104904,1,0,,,2025-01-25T15:00:00,50,"advanced, beauty, health, therapy, year"
,Beauty Therapy - Advanced Year 2,,8,,Health,https://www.qualifax.ie/course/102337,1,0,,,2025-01-25T15:00:00,50,"advanced, beauty, health, therapy, year"
,Beauty Therapy - Traineeship,,8,,Health,https://www.qualifax.ie/course/219839,1,0,,,2025-01-25T15:00:00,50,"beauty, health, therapy, traineeship"
,Beauty Therapy - Year 1,,8,,Health,https://www.qualifax.ie/course/893,1,0,,,2025-01-25T15:00:00,50,"beauty, health, therapy, year"
,Beauty Therapy - Year 1 & 2,,8,,Health,https://www.qualifax.ie/course/7393,1,0,,,2025-01-25T15:00:00,50,"beauty, health, therapy, year"
,Beauty Therapy - Year 2,,8,,Health,https://www.qualifax.ie/course/27949,1,0,,,2025-01-25T15:00:00,51,"beauty, health, therapy, year"
,Beauty Therapy (Nails),,8,,Health,https://www.qualifax.ie/course/221677,1,0,,,2025-01-25T15:00:00,51,"beauty, health, nails, therapy"
,Beauty Therapy (Year 2) - Advanced,,8,,Health,https://www.qualifax.ie/course/105624,1,0,,,2025-01-25T15:00:00,51,"advanced, beauty, health, therapy, year"
,Beauty Therapy & Eyelash Extensions,,8,,Health,https://www.qualifax.ie/course/108307,1,0,,,2025-01-25T15:00:00,51,"beauty, extensions, eyelash, health, therapy"
,Beauty Therapy & Make Up,,8,,Health,https://www.qualifax.ie/course/29133,1,0,,,2025-01-25T15:00:00,51,"beauty, health, make, therapy"
,Beauty Therapy Make-up,,8,,Health,https://www.qualifax.ie/course/221676,1,0,,,2025-01-25T15:00:00,51,"beauty, health, make, therapy"
,Beauty Therapy Massage & Electrotherapy,,8,,Health,https://www.qualifax.ie/course/974,1,0,,,2025-01-25T15:00:00,51,"beauty, electrotherapy, health, massage, therapy"
,Beauty Therapy Services,,8,,Health,https://www.qualifax.ie/course/112899,1,0,,,2025-01-25T15:00:00,51,"beauty, health, services, therapy"
,Beauty Therapy Specialist,,8,,Health,https://www.qualifax.ie/course/102934,1,0,,,2025-01-25T15:00:00,51,"beauty, health, specialist, therapy"
,Beauty Therapy Specialist - Advanced,,8,,Health,https://www.qualifax.ie/course/109026,1,0,,,2025-01-25T15:00:00,51,"advanced, beauty, health, specialist, therapy"
,Beauty Therapy Specialist - Beauty Therapy,,8,,Health,https://www.qualifax.ie/course/28931,1,0,,,2025-01-25T15:00:00,51,"beauty, health, specialist, therapy"
,Beauty Therapy Treatments - Advanced,,8,,Health,https://www.qualifax.ie/course/110856,1,0,,,2025-01-25T15:00:00,51,"advanced, beauty, health, therapy, treatments"
,Beauty Therapy with Microdermabrasion & Laser - IPL - Advanced,,8,,Health,https://www.qualifax.ie/course/94814,1,0,,,2025-01-25T15:00:00,51,"advanced, beauty, health, ipl, laser, microdermabrasion, therapy"
,Beauty Therapy with Nail Technician,,8,,Health,https://www.qualifax.ie/course/222800,1,0,,,2025-01-25T15:00:00,51,"beauty, health, nail, technician, therapy"
,Beauty Therapy with Specialised Lash & Tanning Treatments,,8,,Health,https://www.qualifax.ie/course/3469,1,0,,,2025-01-25T15:00:00,51,"beauty, health, lash, specialised, tanning, therapy, treatments"
,"Beauty Therapy, Massage & Electrotherapy",,8,,Health,https://www.qualifax.ie/course/222647,1,0,,,2025-01-25T15:00:00,51,"beauty, electrotherapy, health, massage, therapy"
,"Beauty, Massage & Electrotherapy - Year 1",,8,,Health,https://www.qualifax.ie/course/1997,1,0,,,2025-01-25T15:00:00,51,"beauty, electrotherapy, health, massage, year"
,Biomedical & Molecular Diagnostics - Grangegorman,,8,,Health,https://www.qualifax.ie/course/94796,1,0,,,2025-01-25T15:00:00,55,"biomedical, diagnostics, grangegorman, health, molecular"
,Biomedical Device Manufacture - Cork,,8,,Health,https://www.qualifax.ie/course/78562,1,0,,,2025-01-25T15:00:00,55,"biomedical, cork, device, health, manufacture"
,Biomedical Electronics - Carlow,,8,,Health,https://www.qualifax.ie/course/111998,1,0,,,2025-01-25T15:00:00,55,"biomedical, carlow, electronics, health"
,Biomedical Genomics,,8,,Health,https://www.qualifax.ie/course/98694,1,0,,,2025-01-25T15:00:00,55,"biomedical, genomics, health"
,Biopharmaceutical & Medical Devices Manufacturing,,8,,Health,https://www.qualifax.ie/course/113056,1,0,,,2025-01-25T15:00:00,56,"biopharmaceutical, devices, health, manufacturing, medical"
,Bray Institute of FE Open Day / Careers Day,,8,,Health,https://www.qualifax.ie/events/bray-institute-of-fe-open-day-careers-day,1,0,,,2025-01-25T15:00:00,59,"bray, careers, day, health, institute, open"
,Broadband Careers,,8,,Health,https://www.qualifax.ie/providers/broadband-careers,1,0,,,2025-01-25T15:00:00,60,"broadband, careers, health"
,Building Digital Healthcare Communities - Mayo,,8,,Health,https://www.qualifax.ie/course/220188,1,0,,,2025-01-25T15:00:00,60,"building, communities, digital, health, healthcare, mayo"
,CAFRE Open Day (Veterinary Nursing) - Greenmount Campus,,8,,Health,https://www.qualifax.ie/events/cafre-open-day-veterinary-nursing-greenmount-campus,1,0,,,2025-01-25T15:00:00,84,"cafre, campus, day, greenmount, health, nursing, open, veterinary"
,Cancer Medicine,,8,,Health,https://www.qualifax.ie/course/101948,1,0,,,2025-01-25T15:00:00,84,"cancer, health, medicine"
,Care & Support in Advanced Parkinsons,,8,,Health,https://www.qualifax.ie/course/116221,1,0,,,2025-01-25T15:00:00,86,"advanced, care, health, parkinsons, support"
,Care Assistant for HSE Disability Services - Online,,8,,Health,https://www.qualifax.ie/course/113719,1,0,,,2025-01-25T15:00:00,86,"assistant, care, disability, health, hse, online, services"
,Care of the Child & Family with Palliative / Complex Needs,,8,,Health,https://www.qualifax.ie/course/115709,1,0,,,2025-01-25T15:00:00,86,"care, child, complex, family, health, needs, palliative"
,"Care of the Dying Patient, Grief and Bereavement",,8,,Health,https://www.qualifax.ie/course/219453,1,0,,,2025-01-25T15:00:00,86,"bereavement, care, dying, grief, health, patient"
,Care of the Older Person,,8,,Health,https://www.qualifax.ie/course/221513,1,0,,,2025-01-25T15:00:00,86,"care, health, older, person"
,Care of the Older Person - Healthcare,,8,,Health,https://www.qualifax.ie/course/223174,1,0,,,2025-01-25T15:00:00,86,"care, health, healthcare, older, person"
,Care of the Older Person - Online,,8,,Health,https://www.qualifax.ie/course/58044,1,0,,,2025-01-25T15:00:00,87,"care, health, older, online, person"
,Care of the Older Person / Care Skills Bundle,,8,,Health,https://www.qualifax.ie/course/223595,1,0,,,2025-01-25T15:00:00,87,"bundle, care, health, older, person, skills"
,Care of the Older Person & Care Skills,,8,,Health,https://www.qualifax.ie/course/223312,1,0,,,2025-01-25T15:00:00,87,"care, health, older, person, skills"
,Care of the Older Person & Care Skills Bundle,,8,,Health,https://www.qualifax.ie/course/223793,1,0,,,2025-01-25T15:00:00,87,"bundle, care, health, older, person, skills"
,Care of the Person with Rheumatic Musculoskeletal Disease,,8,,Health,https://www.qualifax.ie/course/224270,1,0,,,2025-01-25T15:00:00,87,"care, disease, health, musculoskeletal, person, rheumatic"
,Care Provision & Practice,,8,,Health,https://www.qualifax.ie/course/111137,1,0,,,2025-01-25T15:00:00,87,"care, health, practice, provision"
,Care Provision & Practice - Healthcare,,8,,Health,https://www.qualifax.ie/course/223160,1,0,,,2025-01-25T15:00:00,87,"care, health, healthcare, practice, provision"
,Care Skills,,8,,Health,https://www.qualifax.ie/course/113465,1,0,,,2025-01-25T15:00:00,87,"care, health, skills"
,Care Skills - Healthcare,,8,,Health,https://www.qualifax.ie/course/223179,1,0,,,2025-01-25T15:00:00,88,"care, health, healthcare, skills"
,Care Skills - Online,,8,,Health,https://www.qualifax.ie/course/58040,1,0,,,2025-01-25T15:00:00,88,"care, health, online, skills"
,Care Skills & Care of Older Person,,8,,Health,https://www.qualifax.ie/course/223505,1,0,,,2025-01-25T15:00:00,88,"care, health, older, person, skills"
,Care Skills & Care of the Older Person,,8,,Health,https://www.qualifax.ie/course/223517,1,0,,,2025-01-25T15:00:00,88,"care, health, older, person, skills"
,Care Support,,8,,Health,https://www.qualifax.ie/course/219608,1,0,,,2025-01-25T15:00:00,88,"care, health, support"
,Care Support - Healthcare,,8,,Health,https://www.qualifax.ie/course/223199,1,0,,,2025-01-25T15:00:00,89,"care, health, healthcare, support"
,Care Support - Online,,8,,Health,https://www.qualifax.ie/course/58043,1,0,,,2025-01-25T15:00:00,89,"care, health, online, support"
,Care Support with Work Experience & Communications,,8,,Health,https://www.qualifax.ie/course/91069,1,0,,,2025-01-25T15:00:00,89,"care, communications, experience, health, support, work"
,Career Coaching with Digital Skills Training,,8,,Health,https://www.qualifax.ie/course/95189,1,0,,,2025-01-25T15:00:00,89,"career, coaching, digital, health, skills, training"
,Career Focus - Employability Skills,,8,,Health,https://www.qualifax.ie/course/95241,1,0,,,2025-01-25T15:00:00,89,"career, employability, focus, health, skills"
,Career Options Cork (Day 1),,8,,Health,https://www.qualifax.ie/events/career-options-cork-day-1-0,1,0,,,2025-01-25T15:00:00,89,"career, cork, day, health, options"
,Career Options Cork (Day 2),,8,,Health,https://www.qualifax.ie/events/career-options-cork-day-2-0,1,0,,,2025-01-25T15:00:00,89,"career, cork, day, health, options"
,Career Options Cork 2026 (Day 1),,8,,Health,https://www.qualifax.ie/events/career-options-cork-2026-day-1,1,0,,,2025-01-25T15:00:00,89,"2026, career, cork, day, health, options"
,Career Options Cork 2026 (Day 2),,8,,Health,https://www.qualifax.ie/events/career-options-cork-2026-day-2,1,0,,,2025-01-25T15:00:00,89,"2026, career, cork, day, health, options"
,Career Path - General Learning,,8,,Health,https://www.qualifax.ie/course/94946,1,0,,,2025-01-25T15:00:00,89,"career, general, health, learning, path"
,Career Path Options,,8,,Health,https://www.qualifax.ie/providers/career-path-options,1,0,,,2025-01-25T15:00:00,89,"career, health, options, path"
,Career Path Options Exhibition - Galway,,8,,Health,https://www.qualifax.ie/events/career-path-options-exhibition-galway,1,0,,,2025-01-25T15:00:00,89,"career, exhibition, galway, health, options, path"
,Career Path Options Exhibition - Mayo,,8,,Health,https://www.qualifax.ie/events/career-path-options-exhibition-mayo,1,0,,,2025-01-25T15:00:00,89,"career, exhibition, health, mayo, options, path"
,Career Pathways - Employment skills,,8,,Health,https://www.qualifax.ie/course/95156,1,0,,,2025-01-25T15:00:00,89,"career, employment, health, pathways, skills"
,Career Planning,,8,,Health,https://www.qualifax.ie/course/108694,1,0,,,2025-01-25T15:00:00,89,"career, health, planning"
,Career Preparation,,8,,Health,https://www.qualifax.ie/course/89722,1,0,,,2025-01-25T15:00:00,89,"career, health, preparation"
,Career Research & Preparation for Open Days Webinar,,8,,Health,https://www.qualifax.ie/events/career-research-preparation-for-open-days-webinar-0,1,0,,,2025-01-25T15:00:00,89,"career, days, health, open, preparation, research, webinar"
,Career Services,,8,,Health,https://www.qualifax.ie/providers/career-services,1,0,,,2025-01-25T15:00:00,89,"career, health, services"
,Careers in Agriculture & Animal Care - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-agriculture-animal-care-webinar-1,1,0,,,2025-01-25T15:00:00,89,"agriculture, animal, care, careers, health, webinar"
,Careers in Computing - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-computing-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, computing, health, webinar"
,Careers in Construction & Apprenticeships - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-construction-apprenticeships-webinar-1,1,0,,,2025-01-25T15:00:00,90,"apprenticeships, careers, construction, health, webinar"
,"Careers in Defence Forces, Garda Siochana & Emergency Services - Webinar",,8,,Health,https://www.qualifax.ie/events/careers-in-defence-forces-garda-siochana-emergency-services-webinar-0,1,0,,,2025-01-25T15:00:00,90,"careers, defence, emergency, forces, garda, health, services, siochana, webinar"
,Careers in Education - Webinar,,8,,"Education, Health",https://www.qualifax.ie/events/careers-in-education-webinar-1,1,0,,,2025-01-25T15:00:00,90," health, careers, education, webinar"
,"Careers in Health - Medicine, Dentistry, Nursing - Webinar",,8,,Health,https://www.qualifax.ie/events/careers-in-health-medicine-dentistry-nursing-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, dentistry, health, medicine, nursing, webinar"
,Careers in Hospitality & Tourism - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-hospitality-tourism-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, health, hospitality, tourism, webinar"
,Careers in Languages - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-languages-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, health, languages, webinar"
,Careers in Law - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-law-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, health, law, webinar"
,Careers in Politics & Public Service - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-politics-public-service-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, health, politics, public, service, webinar"
,"Careers in Psychology, Counselling, Social Care & Religion - Webinar",,8,,Health,https://www.qualifax.ie/events/careers-in-psychology-counselling-social-care-religion-webinar-2,1,0,,,2025-01-25T15:00:00,90,"care, careers, counselling, health, psychology, religion, social, webinar"
,Careers in Sports & Sports Scholarships - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-sports-sports-scholarships-webinar-1,1,0,,,2025-01-25T15:00:00,90,"careers, health, scholarships, sports, webinar"
,Careers in Transport & Apprenticeships - Webinar,,8,,Health,https://www.qualifax.ie/events/careers-in-transport-apprenticeships-webinar-1,1,0,,,2025-01-25T15:00:00,90,"apprenticeships, careers, health, transport, webinar"
,Careers Portal,,8,,Health,https://www.qualifax.ie/providers/careers-portal,1,0,,,2025-01-25T15:00:00,90,"careers, health, portal"
,Careers Unlimited,,8,,Health,https://www.qualifax.ie/providers/careers-unlimited,1,0,,,2025-01-25T15:00:00,90,"careers, health, unlimited"
,Careers Unlimited JobsExpo,,8,,Health,https://www.qualifax.ie/providers/careers-unlimited-jobsexpo,1,0,,,2025-01-25T15:00:00,90,"careers, health, jobsexpo, unlimited"
,Cater Care Limited,,8,,Health,https://www.qualifax.ie/providers/cater-care-limited,1,0,,,2025-01-25T15:00:00,91,"care, cater, health, limited"
,Cellular Manufacturing & Therapy,,8,,Health,https://www.qualifax.ie/course/101714,1,0,,,2025-01-25T15:00:00,92,"cellular, health, manufacturing, therapy"
,Child & Family Health & Wellbeing,,8,,Health,https://www.qualifax.ie/course/115155,1,0,,,2025-01-25T15:00:00,94,"child, family, health, wellbeing"
,Childcare - Children with Additional Needs,,8,,"Education, Health",https://www.qualifax.ie/course/224301,1,0,,,2025-01-25T15:00:00,95," health, additional, childcare, children, education, needs"
,Childcare - Early Learning & Care,,8,,"Education, Health",https://www.qualifax.ie/course/223323,1,0,,,2025-01-25T15:00:00,95," health, care, childcare, early, education, learning"
,Childcare - Early Learning & Care - Advanced,,8,,"Education, Health",https://www.qualifax.ie/course/223324,1,0,,,2025-01-25T15:00:00,95," health, advanced, care, childcare, early, education, learning"
,Childcare - Early Learning & Care - Advanced - Online,,8,,"Education, Health",https://www.qualifax.ie/course/223579,1,0,,,2025-01-25T15:00:00,95," health, advanced, care, childcare, early, education, learning, online"
,Childcare - Early Learning & Care (ELC),,8,,"Education, Health",https://www.qualifax.ie/course/219555,1,0,,,2025-01-25T15:00:00,95," health, care, childcare, early, education, elc, learning"
,Childcare - Early Learning & Care (ELC) - Advanced,,8,,"Education, Health",https://www.qualifax.ie/course/219554,1,0,,,2025-01-25T15:00:00,95," health, advanced, care, childcare, early, education, elc, learning"
,Childcare - Early Learning & Care & Child Safeguarding - Introduction,,8,,"Education, Health",https://www.qualifax.ie/course/116046,1,0,,,2025-01-25T15:00:00,95," health, care, child, childcare, early, education, introduction, learning, safeguarding"
,Childcare - Early Learning & Care Combined - Levels 5 & 6,,8,,"Education, Health",https://www.qualifax.ie/course/223347,1,0,,,2025-01-25T15:00:00,95," health, care, childcare, combined, early, education, learning, levels"
,Childcare - Effective Leadership within ELC,,8,,"Education, Health",https://www.qualifax.ie/course/116048,1,0,,,2025-01-25T15:00:00,95," health, childcare, education, effective, elc, leadership, within"
,Childcare - Inclusion Equality & Diversity,,8,,"Education, Health",https://www.qualifax.ie/course/116047,1,0,,,2025-01-25T15:00:00,95," health, childcare, diversity, education, equality, inclusion"
,Childcare - Inclusive Education,,8,,"Education, Health",https://www.qualifax.ie/course/116049,1,0,,,2025-01-25T15:00:00,95," health, childcare, education, inclusive"
,Childcare - Montessori Approach in Contemporary ELC,,8,,"Education, Health",https://www.qualifax.ie/course/223348,1,0,,,2025-01-25T15:00:00,95," health, approach, childcare, contemporary, education, elc, montessori"
,Childrens Healthcare Assistant,,8,,Health,https://www.qualifax.ie/course/108459,1,0,,,2025-01-25T15:00:00,96,"assistant, childrens, health, healthcare"
,Childrens Therapy Centre,,8,,Health,https://www.qualifax.ie/providers/childrens-therapy-centre,1,0,,,2025-01-25T15:00:00,96,"centre, childrens, health, therapy"
