cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page,keywords
,Animal Healthcare - Advanced,,8,,Health,https://www.qualifax.ie/course/94591,1,0,,,2025-01-25T15:00:00,4,"advanced, animal, health, healthcare"
,Applied Care Skills,,8,,Health,https://www.qualifax.ie/course/223478,1,0,,,2025-01-25T15:00:00,5,"applied, care, health, skills"
,Applied Health & Wellness Coaching - Sligo St. Angelas,,8,,Health,https://www.qualifax.ie/course/116129,1,0,,,2025-01-25T15:00:00,5,"angelas, applied, coaching, health, sligo, wellness"
,Applied Health Care - Tertiary Education Programme,,8,,"Education, Health",https://www.qualifax.ie/course/219200,1,0,,,2025-01-25T15:00:00,5," health, applied, care, education, health, tertiary"
,Applied Health Studies - Online,,8,,Health,https://www.qualifax.ie/course/218927,1,0,,,2025-01-25T15:00:00,5,"applied, health, online, studies"
,Applied Social Care,,8,,Health,https://www.qualifax.ie/course/223823,1,0,,,2025-01-25T15:00:00,6,"applied, care, health, social"
,Applied Social Care - Social & Vocational Integration,,8,,Health,https://www.qualifax.ie/course/222698,1,0,,,2025-01-25T15:00:00,6,"applied, care, health, integration, social, vocational"
,Applied Social Studies in Social Care,,8,,Health,https://www.qualifax.ie/course/223818,1,0,,,2025-01-25T15:00:00,6,"applied, care, health, social, studies"
,Applied Social Studies with Care of the Older Person,,8,,Health,https://www.qualifax.ie/course/115656,1,0,,,2025-01-25T15:00:00,6,"applied, care, health, older, person, social, studies"
,Athletic & Rehabilitation Therapy - Athlone,,8,,Health,https://www.qualifax.ie/course/68548,1,0,,,2025-01-25T15:00:00,10,"athletic, athlone, health, rehabilitation, therapy"
,Athletic Therapy & Exercise Rehabilitation - Letterkenny,,8,,Health,https://www.qualifax.ie/course/112040,1,0,,,2025-01-25T15:00:00,10,"athletic, exercise, health, letterkenny, rehabilitation, therapy"
,Athletic Therapy & Training,,8,,Health,https://www.qualifax.ie/course/13126,1,0,,,2025-01-25T15:00:00,10,"athletic, health, therapy, training"
,Awareness of End of Life Care,,8,,Health,https://www.qualifax.ie/course/115994,1,0,,,2025-01-25T15:00:00,10,"awareness, care, end, health, life"
,Awareness of End of Life Care - Online E-learning with tutor support,,8,,Health,https://www.qualifax.ie/course/221905,1,0,,,2025-01-25T15:00:00,10,"awareness, care, end, health, learning, life, online, support, tutor"
,Awareness Raising on Palliative Care for Health and Social Care Professionals,,8,,Health,https://www.qualifax.ie/course/116218,1,0,,,2025-01-25T15:00:00,10,"awareness, care, health, palliative, professionals, raising, social"
,Awareness Raising on Palliative Care for the General Public,,8,,Health,https://www.qualifax.ie/course/116217,1,0,,,2025-01-25T15:00:00,10,"awareness, care, general, health, palliative, public, raising"
,Basic Life Support for Healthcare Providers,,8,,Health,https://www.qualifax.ie/course/224271,1,0,,,2025-01-25T15:00:00,11,"basic, health, healthcare, life, providers, support"
,Beauty & Body Therapy,,8,,Health,https://www.qualifax.ie/course/83040,1,0,,,2025-01-25T15:00:00,11,"beauty, body, health, therapy"
,Beauty Aesthetics Advanced - Non Medical,,8,,Health,https://www.qualifax.ie/course/83171,1,0,,,2025-01-25T15:00:00,11,"advanced, aesthetics, beauty, health, medical, non"
,Beauty Massage & Electrotherapy,,8,,Health,https://www.qualifax.ie/course/94744,1,0,,,2025-01-25T15:00:00,11,"beauty, electrotherapy, health, massage"
,Beauty Therapy,,8,,Health,https://www.qualifax.ie/course/7329,1,0,,,2025-01-25T15:00:00,11,"beauty, health, therapy"
,Beauty Therapy - Advanced,,8,,Health,https://www.qualifax.ie/course/105352,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, therapy"
,Beauty Therapy - Advanced - Year 2,,8,,Health,https://www.qualifax.ie/course/104904,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, therapy, year"
,Beauty Therapy - Advanced Year 2,,8,,Health,https://www.qualifax.ie/course/102337,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, therapy, year"
,Beauty Therapy - Traineeship,,8,,Health,https://www.qualifax.ie/course/219839,1,0,,,2025-01-25T15:00:00,11,"beauty, health, therapy, traineeship"
,Beauty Therapy - Year 1,,8,,Health,https://www.qualifax.ie/course/893,1,0,,,2025-01-25T15:00:00,11,"beauty, health, therapy, year"
,Beauty Therapy - Year 1 & 2,,8,,Health,https://www.qualifax.ie/course/7393,1,0,,,2025-01-25T15:00:00,11,"beauty, health, therapy, year"
,Beauty Therapy - Year 2,,8,,Health,https://www.qualifax.ie/course/27949,1,0,,,2025-01-25T15:00:00,11,"beauty, health, therapy, year"
,Beauty Therapy (Nails),,8,,Health,https://www.qualifax.ie/course/221677,1,0,,,2025-01-25T15:00:00,11,"beauty, health, nails, therapy"
,Beauty Therapy (Year 2) - Advanced,,8,,Health,https://www.qualifax.ie/course/105624,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, therapy, year"
,Beauty Therapy & Eyelash Extensions,,8,,Health,https://www.qualifax.ie/course/108307,1,0,,,2025-01-25T15:00:00,11,"beauty, extensions, eyelash, health, therapy"
,Beauty Therapy & Make Up,,8,,Health,https://www.qualifax.ie/course/29133,1,0,,,2025-01-25T15:00:00,11,"beauty, health, make, therapy"
,Beauty Therapy Make-up,,8,,Health,https://www.qualifax.ie/course/221676,1,0,,,2025-01-25T15:00:00,11,"beauty, health, make, therapy"
,Beauty Therapy Massage & Electrotherapy,,8,,Health,https://www.qualifax.ie/course/974,1,0,,,2025-01-25T15:00:00,11,"beauty, electrotherapy, health, massage, therapy"
,Beauty Therapy Services,,8,,Health,https://www.qualifax.ie/course/112899,1,0,,,2025-01-25T15:00:00,11,"beauty, health, services, therapy"
,Beauty Therapy Specialist,,8,,Health,https://www.qualifax.ie/course/102934,1,0,,,2025-01-25T15:00:00,11,"beauty, health, specialist, therapy"
,Beauty Therapy Specialist - Advanced,,8,,Health,https://www.qualifax.ie/course/109026,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, specialist, therapy"
,Beauty Therapy Specialist - Beauty Therapy,,8,,Health,https://www.qualifax.ie/course/28931,1,0,,,2025-01-25T15:00:00,11,"beauty, health, specialist, therapy"
,Beauty Therapy Treatments - Advanced,,8,,Health,https://www.qualifax.ie/course/110856,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, therapy, treatments"
,Beauty Therapy with Microdermabrasion & Laser - IPL - Advanced,,8,,Health,https://www.qualifax.ie/course/94814,1,0,,,2025-01-25T15:00:00,11,"advanced, beauty, health, ipl, laser, microdermabrasion, therapy"
,Beauty Therapy with Nail Technician,,8,,Health,https://www.qualifax.ie/course/222800,1,0,,,2025-01-25T15:00:00,11,"beauty, health, nail, technician, therapy"
,Beauty Therapy with Specialised Lash & Tanning Treatments,,8,,Health,https://www.qualifax.ie/course/3469,1,0,,,2025-01-25T15:00:00,11,"beauty, health, lash, specialised, tanning, therapy, treatments"
,"Beauty Therapy, Massage & Electrotherapy",,8,,Health,https://www.qualifax.ie/course/222647,1,0,,,2025-01-25T15:00:00,11,"beauty, electrotherapy, health, massage, therapy"
,"Beauty, Massage & Electrotherapy - Year 1",,8,,Health,https://www.qualifax.ie/course/1997,1,0,,,2025-01-25T15:00:00,11,"beauty, electrotherapy, health, massage, year"
,Biomedical & Molecular Diagnostics - Grangegorman,,8,,Health,https://www.qualifax.ie/course/94796,1,0,,,2025-01-25T15:00:00,12,"biomedical, diagnostics, grangegorman, health, molecular"
,Biomedical Device Manufacture - Cork,,8,,Health,https://www.qualifax.ie/course/78562,1,0,,,2025-01-25T15:00:00,12,"biomedical, cork, device, health, manufacture"
,Biomedical Electronics - Carlow,,8,,Health,https://www.qualifax.ie/course/111998,1,0,,,2025-01-25T15:00:00,12,"biomedical, carlow, electronics, health"
,Biomedical Genomics,,8,,Health,https://www.qualifax.ie/course/98694,1,0,,,2025-01-25T15:00:00,12,"biomedical, genomics, health"
,Biopharmaceutical & Medical Devices Manufacturing,,8,,Health,https://www.qualifax.ie/course/113056,1,0,,,2025-01-25T15:00:00,12,"biopharmaceutical, devices, health, manufacturing, medical"
,Building Digital Healthcare Communities - Mayo,,8,,Health,https://www.qualifax.ie/course/220188,1,0,,,2025-01-25T15:00:00,13,"building, communities, digital, health, healthcare, mayo"
,Cancer Medicine,,8,,Health,https://www.qualifax.ie/course/101948,1,0,,,2025-01-25T15:00:00,19,"cancer, health, medicine"
,Care & Support in Advanced Parkinsons,,8,,Health,https://www.qualifax.ie/course/116221,1,0,,,2025-01-25T15:00:00,19,"advanced, care, health, parkinsons, support"
,Care Assistant for HSE Disability Services - Online,,8,,Health,https://www.qualifax.ie/course/113719,1,0,,,2025-01-25T15:00:00,19,"assistant, care, disability, health, hse, online, services"
,Care of the Child & Family with Palliative / Complex Needs,,8,,Health,https://www.qualifax.ie/course/115709,1,0,,,2025-01-25T15:00:00,19,"care, child, complex, family, health, needs, palliative"
,"Care of the Dying Patient, Grief and Bereavement",,8,,Health,https://www.qualifax.ie/course/219453,1,0,,,2025-01-25T15:00:00,19,"bereavement, care, dying, grief, health, patient"
,Care of the Older Person,,8,,Health,https://www.qualifax.ie/course/221513,1,0,,,2025-01-25T15:00:00,19,"care, health, older, person"
,Care of the Older Person - Healthcare,,8,,Health,https://www.qualifax.ie/course/223174,1,0,,,2025-01-25T15:00:00,20,"care, health, healthcare, older, person"
,Care of the Older Person - Online,,8,,Health,https://www.qualifax.ie/course/58044,1,0,,,2025-01-25T15:00:00,20,"care, health, older, online, person"
,Care of the Older Person / Care Skills Bundle,,8,,Health,https://www.qualifax.ie/course/223595,1,0,,,2025-01-25T15:00:00,20,"bundle, care, health, older, person, skills"
,Care of the Older Person & Care Skills,,8,,Health,https://www.qualifax.ie/course/223312,1,0,,,2025-01-25T15:00:00,20,"care, health, older, person, skills"
,Care of the Older Person & Care Skills Bundle,,8,,Health,https://www.qualifax.ie/course/223793,1,0,,,2025-01-25T15:00:00,20,"bundle, care, health, older, person, skills"
,Care of the Person with Rheumatic Musculoskeletal Disease,,8,,Health,https://www.qualifax.ie/course/224270,1,0,,,2025-01-25T15:00:00,20,"care, disease, health, musculoskeletal, person, rheumatic"
,Care Provision & Practice,,8,,Health,https://www.qualifax.ie/course/111137,1,0,,,2025-01-25T15:00:00,20,"care, health, practice, provision"
,Care Provision & Practice - Healthcare,,8,,Health,https://www.qualifax.ie/course/223160,1,0,,,2025-01-25T15:00:00,20,"care, health, healthcare, practice, provision"
,Care Skills,,8,,Health,https://www.qualifax.ie/course/113465,1,0,,,2025-01-25T15:00:00,20,"care, health, skills"
,Care Skills - Healthcare,,8,,Health,https://www.qualifax.ie/course/223179,1,0,,,2025-01-25T15:00:00,20,"care, health, healthcare, skills"
,Care Skills - Online,,8,,Health,https://www.qualifax.ie/course/58040,1,0,,,2025-01-25T15:00:00,20,"care, health, online, skills"
,Care Skills & Care of Older Person,,8,,Health,https://www.qualifax.ie/course/223505,1,0,,,2025-01-25T15:00:00,20,"care, health, older, person, skills"
,Care Skills & Care of the Older Person,,8,,Health,https://www.qualifax.ie/course/223517,1,0,,,2025-01-25T15:00:00,20,"care, health, older, person, skills"
,Care Support,,8,,Health,https://www.qualifax.ie/course/219608,1,0,,,2025-01-25T15:00:00,20,"care, health, support"
,Care Support - Healthcare,,8,,Health,https://www.qualifax.ie/course/223199,1,0,,,2025-01-25T15:00:00,20,"care, health, healthcare, support"
,Care Support - Online,,8,,Health,https://www.qualifax.ie/course/58043,1,0,,,2025-01-25T15:00:00,20,"care, health, online, support"
,Care Support with Work Experience & Communications,,8,,Health,https://www.qualifax.ie/course/91069,1,0,,,2025-01-25T15:00:00,20,"care, communications, experience, health, support, work"
,Career Coaching with Digital Skills Training,,8,,Health,https://www.qualifax.ie/course/95189,1,0,,,2025-01-25T15:00:00,20,"career, coaching, digital, health, skills, training"
,Career Focus - Employability Skills,,8,,Health,https://www.qualifax.ie/course/95241,1,0,,,2025-01-25T15:00:00,20,"career, employability, focus, health, skills"
,Career Path - General Learning,,8,,Health,https://www.qualifax.ie/course/94946,1,0,,,2025-01-25T15:00:00,20,"career, general, health, learning, path"
,Career Pathways - Employment skills,,8,,Health,https://www.qualifax.ie/course/95156,1,0,,,2025-01-25T15:00:00,20,"career, employment, health, pathways, skills"
,Career Planning,,8,,Health,https://www.qualifax.ie/course/108694,1,0,,,2025-01-25T15:00:00,20,"career, health, planning"
,Career Preparation,,8,,Health,https://www.qualifax.ie/course/89722,1,0,,,2025-01-25T15:00:00,20,"career, health, preparation"
,Cellular Manufacturing & Therapy,,8,,Health,https://www.qualifax.ie/course/101714,1,0,,,2025-01-25T15:00:00,20,"cellular, health, manufacturing, therapy"
,Child & Family Health & Wellbeing,,8,,Health,https://www.qualifax.ie/course/115155,1,0,,,2025-01-25T15:00:00,21,"child, family, health, wellbeing"
,Childcare - Children with Additional Needs,,8,,"Education, Health",https://www.qualifax.ie/course/224301,1,0,,,2025-01-25T15:00:00,21," health, additional, childcare, children, education, needs"
,Childcare - Early Learning & Care,,8,,"Education, Health",https://www.qualifax.ie/course/223323,1,0,,,2025-01-25T15:00:00,21," health, care, childcare, early, education, learning"
,Childcare - Early Learning & Care - Advanced,,8,,"Education, Health",https://www.qualifax.ie/course/223324,1,0,,,2025-01-25T15:00:00,21," health, advanced, care, childcare, early, education, learning"
,Childcare - Early Learning & Care - Advanced - Online,,8,,"Education, Health",https://www.qualifax.ie/course/223579,1,0,,,2025-01-25T15:00:00,21," health, advanced, care, childcare, early, education, learning, online"
,Childcare - Early Learning & Care (ELC),,8,,"Education, Health",https://www.qualifax.ie/course/219555,1,0,,,2025-01-25T15:00:00,21," health, care, childcare, early, education, elc, learning"
,Childcare - Early Learning & Care (ELC) - Advanced,,8,,"Education, Health",https://www.qualifax.ie/course/219554,1,0,,,2025-01-25T15:00:00,21," health, advanced, care, childcare, early, education, elc, learning"
,Childcare - Early Learning & Care & Child Safeguarding - Introduction,,8,,"Education, Health",https://www.qualifax.ie/course/116046,1,0,,,2025-01-25T15:00:00,21," health, care, child, childcare, early, education, introduction, learning, safeguarding"
,Childcare - Early Learning & Care Combined - Levels 5 & 6,,8,,"Education, Health",https://www.qualifax.ie/course/223347,1,0,,,2025-01-25T15:00:00,21," health, care, childcare, combined, early, education, learning, levels"
,Childcare - Effective Leadership within ELC,,8,,"Education, Health",https://www.qualifax.ie/course/116048,1,0,,,2025-01-25T15:00:00,21," health, childcare, education, effective, elc, leadership, within"
,Childcare - Inclusion Equality & Diversity,,8,,"Education, Health",https://www.qualifax.ie/course/116047,1,0,,,2025-01-25T15:00:00,21," health, childcare, diversity, education, equality, inclusion"
,Childcare - Inclusive Education,,8,,"Education, Health",https://www.qualifax.ie/course/116049,1,0,,,2025-01-25T15:00:00,21," health, childcare, education, inclusive"
,Childcare - Montessori Approach in Contemporary ELC,,8,,"Education, Health",https://www.qualifax.ie/course/223348,1,0,,,2025-01-25T15:00:00,21," health, approach, childcare, contemporary, education, elc, montessori"
,Childrens Healthcare Assistant,,8,,Health,https://www.qualifax.ie/course/108459,1,0,,,2025-01-25T15:00:00,21,"assistant, childrens, health, healthcare"
,Clinical Health Psychology,,8,,Health,https://www.qualifax.ie/course/108322,1,0,,,2025-01-25T15:00:00,22,"clinical, health, psychology"
,Cognitive Behaviour Psychotherapy,,8,,Health,https://www.qualifax.ie/course/99120,1,0,,,2025-01-25T15:00:00,23,"behaviour, cognitive, health, psychotherapy"
,Cognitive Behaviour Therapy & Motivational Interviewing for Practice - Waterford,,8,,Health,https://www.qualifax.ie/course/93615,1,0,,,2025-01-25T15:00:00,23,"behaviour, cognitive, health, interviewing, motivational, practice, therapy, waterford"
,Cognitive Behavioural Psychotherapy - Sligo St. Angelas,,8,,Health,https://www.qualifax.ie/course/223884,1,0,,,2025-01-25T15:00:00,23,"angelas, behavioural, cognitive, health, psychotherapy, sligo"
,Cognitive Behavioural Therapy,,8,,Health,https://www.qualifax.ie/course/113043,1,0,,,2025-01-25T15:00:00,23,"behavioural, cognitive, health, therapy"
,Communication in Palliative Care for Undergraduate Nurses,,8,,Health,https://www.qualifax.ie/course/116222,1,0,,,2025-01-25T15:00:00,23,"care, communication, health, nurses, palliative, undergraduate"
,Communication Skills Course for Non Clinical Healthcare Professionals,,8,,Health,https://www.qualifax.ie/course/222651,1,0,,,2025-01-25T15:00:00,23,"clinical, communication, health, healthcare, non, professionals, skills"
,Communications - Healthcare,,8,,Health,https://www.qualifax.ie/course/223171,1,0,,,2025-01-25T15:00:00,23,"communications, health, healthcare"
,Community & Social Care - Community Care,,8,,Health,https://www.qualifax.ie/course/31622,1,0,,,2025-01-25T15:00:00,24,"care, community, health, social"
,Community Care,,8,,Health,https://www.qualifax.ie/course/109176,1,0,,,2025-01-25T15:00:00,24,"care, community, health"
,Community Care for Work,,8,,Health,https://www.qualifax.ie/course/223518,1,0,,,2025-01-25T15:00:00,24,"care, community, health, work"
,Community Care/Social Care (SNA),,8,,Health,https://www.qualifax.ie/course/2881,1,0,,,2025-01-25T15:00:00,24,"care, community, health, sna, social"
,Community Health,,8,,Health,https://www.qualifax.ie/course/224296,1,0,,,2025-01-25T15:00:00,24,"community, health"
,Community Health Services,,8,,Health,https://www.qualifax.ie/course/109032,1,0,,,2025-01-25T15:00:00,24,"community, health, services"
,Community Health Services - Applied Psychology,,8,,Health,https://www.qualifax.ie/course/112897,1,0,,,2025-01-25T15:00:00,24,"applied, community, health, psychology, services"
,Community Health Services - Special Needs Assistant,,8,,Health,https://www.qualifax.ie/course/7563,1,0,,,2025-01-25T15:00:00,24,"assistant, community, health, needs, services, special"
,Community Health Services & Social Care,,8,,Health,https://www.qualifax.ie/course/27381,1,0,,,2025-01-25T15:00:00,24,"care, community, health, services, social"
,Community Health Services with Psychology,,8,,Health,https://www.qualifax.ie/course/90210,1,0,,,2025-01-25T15:00:00,24,"community, health, psychology, services"
,Community Healthcare Services - Healthcare Assistant,,8,,Health,https://www.qualifax.ie/course/94171,1,0,,,2025-01-25T15:00:00,24,"assistant, community, health, healthcare, services"
,CommunityHealth Services,,8,,Health,https://www.qualifax.ie/course/11130,1,0,,,2025-01-25T15:00:00,24,"communityhealth, health, services"
,Complementary Therapy & Reflexology,,8,,Health,https://www.qualifax.ie/course/110855,1,0,,,2025-01-25T15:00:00,24,"complementary, health, reflexology, therapy"
,Counselling & Psychotherapy,,8,,Health,https://www.qualifax.ie/course/26389,1,0,,,2025-01-25T15:00:00,28,"counselling, health, psychotherapy"
,Counselling & Psychotherapy - Cognitive Behavioural Modalities (CBT),,8,,Health,https://www.qualifax.ie/course/52007,1,0,,,2025-01-25T15:00:00,28,"behavioural, cbt, cognitive, counselling, health, modalities, psychotherapy"
,Counselling & Psychotherapy - Family Therapy,,8,,Health,https://www.qualifax.ie/course/112425,1,0,,,2025-01-25T15:00:00,28,"counselling, family, health, psychotherapy, therapy"
,Counselling & Psychotherapy - Foundational Skills & Competence,,8,,Health,https://www.qualifax.ie/course/113250,1,0,,,2025-01-25T15:00:00,28,"competence, counselling, foundational, health, psychotherapy, skills"
,Counselling & Psychotherapy - Integrative Modalities,,8,,Health,https://www.qualifax.ie/course/112424,1,0,,,2025-01-25T15:00:00,28,"counselling, health, integrative, modalities, psychotherapy"
,Counselling & Psychotherapy - Person Centred Modalities,,8,,Health,https://www.qualifax.ie/course/112423,1,0,,,2025-01-25T15:00:00,28,"centred, counselling, health, modalities, person, psychotherapy"
,Counselling & Psychotherapy - Psychodynamic Modalities,,8,,Health,https://www.qualifax.ie/course/112426,1,0,,,2025-01-25T15:00:00,28,"counselling, health, modalities, psychodynamic, psychotherapy"
,Counselling & Psychotherapy with Addiction Studies,,8,,Health,https://www.qualifax.ie/course/113246,1,0,,,2025-01-25T15:00:00,28,"addiction, counselling, health, psychotherapy, studies"
,Counselling & Psychotherapy with Youth Studies,,8,,Health,https://www.qualifax.ie/course/113247,1,0,,,2025-01-25T15:00:00,28,"counselling, health, psychotherapy, studies, youth"
,Exercise & Health Fitness - Advanced Practitioner,,8,,Health,https://www.qualifax.ie/course/104918,1,0,,,2025-01-25T15:00:00,47,"advanced, exercise, fitness, health, practitioner"
,Exercise & Health Fitness - Childrens Fitness Specialist,,8,,Health,https://www.qualifax.ie/course/113239,1,0,,,2025-01-25T15:00:00,47,"childrens, exercise, fitness, health, specialist"
,Exercise & Health Fitness - Facility Operations,,8,,Health,https://www.qualifax.ie/course/113242,1,0,,,2025-01-25T15:00:00,47,"exercise, facility, fitness, health, operations"
,Exercise & Health Fitness - Fitness Instructor / Personal Trainer,,8,,Health,https://www.qualifax.ie/course/57911,1,0,,,2025-01-25T15:00:00,47,"exercise, fitness, health, instructor, personal, trainer"
,Exercise & Health Fitness - Level 1 Upgrade,,8,,Health,https://www.qualifax.ie/course/104908,1,0,,,2025-01-25T15:00:00,47,"exercise, fitness, health, level, upgrade"
,Exercise & Health Fitness - Pilates Specialist Instructor,,8,,Health,https://www.qualifax.ie/course/113238,1,0,,,2025-01-25T15:00:00,47,"exercise, fitness, health, instructor, pilates, specialist"
,Exercise & Health Fitness - Strength & Conditioning,,8,,Health,https://www.qualifax.ie/course/113237,1,0,,,2025-01-25T15:00:00,47,"conditioning, exercise, fitness, health, strength"
,Exercise & Health Fitness - Tutor Education,,8,,"Education, Health",https://www.qualifax.ie/course/104917,1,0,,,2025-01-25T15:00:00,47," health, education, exercise, fitness, health, tutor"
,Exercise & Health Fitness - Wellness Coach,,8,,Health,https://www.qualifax.ie/course/113241,1,0,,,2025-01-25T15:00:00,47,"coach, exercise, fitness, health, wellness"
